scene,view,control,channel,grid,components,ink_pixels,long_component_ink_fraction
ficus,1,rgb_canny,E_layer,90_60,1074,10265,0.44987822698490015
ficus,1,rgb_canny,E_shape_ridge,95_70,1074,10265,0.44987822698490015
ficus,1,rgb_canny,E_shape_ridge,90_60,1074,10265,0.44987822698490015
ficus,1,rgb_canny,E_shape_valley,95_70,1074,10265,0.44987822698490015
ficus,1,rgb_canny,E_shape_valley,90_60,1074,10265,0.44987822698490015
ficus,1,shuffled_depths,E_occ,95_70,1108,4148,0.0313404050144648
ficus,1,shuffled_depths,E_occ,90_60,1680,8062,0.10171173406102704
ficus,1,shuffled_depths,E_layer,95_70,74,96,0.0
ficus,1,shuffled_depths,E_layer,90_60,151,191,0.0
ficus,1,shuffled_depths,E_shape_ridge,95_70,953,3325,0.011127819548872181
ficus,1,shuffled_depths,E_shape_ridge,90_60,1503,5857,0.07358716066245519
ficus,1,shuffled_depths,E_shape_valley,95_70,1165,5864,0.24062073669849932
ficus,1,shuffled_depths,E_shape_valley,90_60,1433,9893,0.4480946123521682
ficus,1,shuffled_ids,E_occ,95_70,316,3507,0.11491303108069575
ficus,1,shuffled_ids,E_occ,90_60,394,6293,0.3119338948037502
ficus,1,shuffled_ids,E_layer,95_70,68,813,0.06150061500615006
ficus,1,shuffled_ids,E_layer,90_60,105,1286,0.21539657853810265
ficus,1,shuffled_ids,E_shape_ridge,95_70,277,664,0.0
ficus,1,shuffled_ids,E_shape_ridge,90_60,507,1344,0.0
ficus,1,shuffled_ids,E_shape_valley,95_70,444,3230,0.3284829721362229
ficus,1,shuffled_ids,E_shape_valley,90_60,576,5100,0.4811764705882353
ficus,1,tau90_32,E_occ,95_70,368,4199,0.2950702548225768
ficus,1,tau90_32,E_occ,90_60,588,7495,0.4341561040693796
ficus,1,tau90_32,E_layer,95_70,33,237,0.0
ficus,1,tau90_32,E_layer,90_60,55,397,0.0
ficus,1,tau90_32,E_shape_ridge,95_70,270,3129,0.2943432406519655
ficus,1,tau90_32,E_shape_ridge,90_60,379,6824,0.5400058616647128
ficus,1,tau90_32,E_shape_valley,95_70,119,9883,0.9176363452392998
ficus,1,tau90_32,E_shape_valley,90_60,147,13218,0.9269178393100318
ficus,1,tau90_64,E_occ,95_70,285,6175,0.537004048582996
ficus,1,tau90_64,E_occ,90_60,333,10398,0.7055202923639161
ficus,1,tau90_64,E_layer,95_70,70,930,0.23225806451612904
ficus,1,tau90_64,E_layer,90_60,97,1393,0.36683417085427134
ficus,1,tau90_64,E_shape_ridge,95_70,240,3383,0.22790422701744015
ficus,1,tau90_64,E_shape_ridge,90_60,358,7975,0.5352978056426332
ficus,1,tau90_64,E_shape_valley,95_70,54,12259,0.929276449955135
ficus,1,tau90_64,E_shape_valley,90_60,42,16955,0.9637864936596874
ficus,1,tau95_128,E_occ,95_70,215,7807,0.6601767644421673
ficus,1,tau95_128,E_occ,90_60,251,12058,0.7945762149610217
ficus,1,tau95_128,E_layer,95_70,71,1281,0.32474629195940674
ficus,1,tau95_128,E_layer,90_60,110,1914,0.34743991640543365
ficus,1,tau95_128,E_shape_ridge,95_70,239,3432,0.24155011655011654
ficus,1,tau95_128,E_shape_ridge,90_60,365,8290,0.4718938480096502
ficus,1,tau95_128,E_shape_valley,95_70,49,11883,0.9253555499453
ficus,1,tau95_128,E_shape_valley,90_60,49,17152,0.9595382462686567
ficus,1,tau95_32,E_occ,95_70,381,4239,0.31186600613352206
ficus,1,tau95_32,E_occ,90_60,601,7582,0.4235030335003957
ficus,1,tau95_32,E_layer,95_70,35,278,0.1366906474820144
ficus,1,tau95_32,E_layer,90_60,54,416,0.125
ficus,1,tau95_32,E_shape_ridge,95_70,260,3164,0.3189001264222503
ficus,1,tau95_32,E_shape_ridge,90_60,387,6820,0.5269794721407625
ficus,1,tau95_32,E_shape_valley,95_70,121,9904,0.9169022617124394
ficus,1,tau95_32,E_shape_valley,90_60,148,13254,0.925531914893617
ficus,1,tau95_64,E_occ,95_70,269,6429,0.539430704619692
ficus,1,tau95_64,E_occ,90_60,330,10656,0.7116178678678678
ficus,1,tau95_64,E_layer,95_70,73,1049,0.23355576739752146
ficus,1,tau95_64,E_layer,90_60,105,1523,0.33420879842416285
ficus,1,tau95_64,E_shape_ridge,95_70,232,3329,0.24181435866626613
ficus,1,tau95_64,E_shape_ridge,90_60,376,8174,0.5157817470026914
ficus,1,tau95_64,E_shape_valley,95_70,53,11919,0.9256649047738904
ficus,1,tau95_64,E_shape_valley,90_60,47,17026,0.964231175848702
ficus,1,uniform,E_occ,95_70,308,6178,0.5305924247329232
ficus,1,uniform,E_occ,90_60,355,10130,0.6890424481737414
ficus,1,uniform,E_layer,95_70,75,1373,0.33648943918426805
ficus,1,uniform,E_layer,90_60,109,2130,0.49483568075117373
ficus,1,uniform,E_shape_ridge,95_70,249,3666,0.2479541734860884
ficus,1,uniform,E_shape_ridge,90_60,398,8655,0.5388792605430387
ficus,1,uniform,E_shape_valley,95_70,52,12356,0.9579961152476529
ficus,1,uniform,E_shape_valley,90_60,45,16813,0.9611015285790757
ficus,27,density,E_occ,95_70,78,7608,0.6844111461619348
ficus,27,density,E_occ,90_60,101,11588,0.7354159475319296
ficus,27,density,E_layer,95_70,78,7608,0.6844111461619348
ficus,27,density,E_layer,90_60,101,11588,0.7354159475319296
ficus,27,density,E_shape_ridge,95_70,78,7608,0.6844111461619348
ficus,27,density,E_shape_ridge,90_60,101,11588,0.7354159475319296
ficus,27,density,E_shape_valley,95_70,78,7608,0.6844111461619348
ficus,27,density,E_shape_valley,90_60,101,11588,0.7354159475319296
ficus,27,expected_depth,E_occ,95_70,315,9861,0.5258087415069466
ficus,27,expected_depth,E_occ,90_60,384,15340,0.6848109517601043
ficus,27,expected_depth,E_layer,95_70,315,9861,0.5258087415069466
ficus,27,expected_depth,E_layer,90_60,384,15340,0.6848109517601043
ficus,27,expected_depth,E_shape_ridge,95_70,315,9861,0.5258087415069466
ficus,27,expected_depth,E_shape_ridge,90_60,384,15340,0.6848109517601043
ficus,27,expected_depth,E_shape_valley,95_70,315,9861,0.5258087415069466
ficus,27,expected_depth,E_shape_valley,90_60,384,15340,0.6848109517601043
ficus,27,front_depth,E_occ,95_70,279,12097,0.6572703976192444
ficus,27,front_depth,E_occ,90_60,282,19569,0.8278399509428177
ficus,27,front_depth,E_layer,95_70,279,12097,0.6572703976192444
ficus,27,front_depth,E_layer,90_60,282,19569,0.8278399509428177
ficus,27,front_depth,E_shape_ridge,95_70,279,12097,0.6572703976192444
ficus,27,front_depth,E_shape_ridge,90_60,282,19569,0.8278399509428177
ficus,27,front_depth,E_shape_valley,95_70,279,12097,0.6572703976192444
ficus,27,front_depth,E_shape_valley,90_60,282,19569,0.8278399509428177
ficus,27,full,E_occ,95_70,269,6890,0.6365747460087082
ficus,27,full,E_occ,90_60,321,11672,0.7757882111034955
ficus,27,full,E_layer,95_70,50,550,0.34
ficus,27,full,E_layer,90_60,93,1061,0.20452403393025448
ficus,27,full,E_shape_ridge,95_70,288,5572,0.46679827709978466
ficus,27,full,E_shape_ridge,90_60,410,9211,0.5412007382477473
ficus,27,full,E_shape_valley,95_70,98,11119,0.7933267380160086
ficus,27,full,E_shape_valley,90_60,138,16545,0.84744635841644
ficus,27,k16,E_occ,95_70,308,1194,0.09547738693467336
ficus,27,k16,E_occ,90_60,519,2162,0.10037002775208141
ficus,27,k16,E_layer,95_70,4,12,0.0
ficus,27,k16,E_layer,90_60,6,15,0.0
ficus,27,k16,E_shape_ridge,95_70,169,1444,0.3074792243767313
ficus,27,k16,E_shape_ridge,90_60,260,2291,0.2693147097337407
ficus,27,k16,E_shape_valley,95_70,180,3016,0.33255968169761274
ficus,27,k16,E_shape_valley,90_60,285,4736,0.39315878378378377
ficus,27,k4,E_occ,95_70,10,14,0.0
ficus,27,k4,E_occ,90_60,18,26,0.0
ficus,27,k4,E_layer,95_70,0,0,0.0
ficus,27,k4,E_layer,90_60,0,0,0.0
ficus,27,k4,E_shape_ridge,95_70,5,24,0.0
ficus,27,k4,E_shape_ridge,90_60,9,32,0.0
ficus,27,k4,E_shape_valley,95_70,13,57,0.0
ficus,27,k4,E_shape_valley,90_60,26,96,0.0
ficus,27,k8,E_occ,95_70,60,137,0.0
ficus,27,k8,E_occ,90_60,106,255,0.0
ficus,27,k8,E_layer,95_70,0,0,0.0
ficus,27,k8,E_layer,90_60,0,0,0.0
ficus,27,k8,E_shape_ridge,95_70,37,172,0.0
ficus,27,k8,E_shape_ridge,90_60,65,306,0.0
ficus,27,k8,E_shape_valley,95_70,52,353,0.0
ficus,27,k8,E_shape_valley,90_60,95,638,0.0
ficus,27,median_depth,E_occ,95_70,292,10836,0.5972683647102252
ficus,27,median_depth,E_occ,90_60,315,19178,0.7924705391594535
ficus,27,median_depth,E_layer,95_70,292,10836,0.5972683647102252
ficus,27,median_depth,E_layer,90_60,315,19178,0.7924705391594535
ficus,27,median_depth,E_shape_ridge,95_70,292,10836,0.5972683647102252
ficus,27,median_depth,E_shape_ridge,90_60,315,19178,0.7924705391594535
ficus,27,median_depth,E_shape_valley,95_70,292,10836,0.5972683647102252
ficus,27,median_depth,E_shape_valley,90_60,315,19178,0.7924705391594535
ficus,27,no_ids,E_occ,95_70,319,5581,0.42662605267873144
ficus,27,no_ids,E_occ,90_60,399,9749,0.6052928505487742
ficus,27,no_ids,E_layer,95_70,50,550,0.34
ficus,27,no_ids,E_layer,90_60,93,1061,0.20452403393025448
ficus,27,no_ids,E_shape_ridge,95_70,318,4834,0.3063715349606951
ficus,27,no_ids,E_shape_ridge,90_60,463,8724,0.46801925722145804
ficus,27,no_ids,E_shape_valley,95_70,99,11056,0.8237156295224313
ficus,27,no_ids,E_shape_valley,90_60,146,17195,0.8403024134922943
ficus,27,rgb_canny,E_occ,95_70,1546,12822,0.32982374044610824
ficus,27,rgb_canny,E_occ,90_60,1546,12822,0.32982374044610824
ficus,27,rgb_canny,E_layer,95_70,1546,12822,0.32982374044610824
ficus,27,rgb_canny,E_layer,90_60,1546,12822,0.32982374044610824
ficus,27,rgb_canny,E_shape_ridge,95_70,1546,12822,0.32982374044610824
ficus,27,rgb_canny,E_shape_ridge,90_60,1546,12822,0.32982374044610824
ficus,27,rgb_canny,E_shape_valley,95_70,1546,12822,0.32982374044610824
ficus,27,rgb_canny,E_shape_valley,90_60,1546,12822,0.32982374044610824
ficus,27,shuffled_depths,E_occ,95_70,1006,5670,0.07848324514991181
ficus,27,shuffled_depths,E_occ,90_60,1459,10315,0.2262724188075618
ficus,27,shuffled_depths,E_layer,95_70,17,21,0.0
ficus,27,shuffled_depths,E_layer,90_60,37,43,0.0
ficus,27,shuffled_depths,E_shape_ridge,95_70,1351,6282,0.061127029608404965
ficus,27,shuffled_depths,E_shape_ridge,90_60,1887,11043,0.1182649642307344
ficus,27,shuffled_depths,E_shape_valley,95_70,1459,7281,0.027194066749072928
ficus,27,shuffled_depths,E_shape_valley,90_60,1892,12801,0.14217639246933833
ficus,27,shuffled_ids,E_occ,95_70,344,4200,0.18333333333333332
ficus,27,shuffled_ids,E_occ,90_60,457,7568,0.33985200845665964
ficus,27,shuffled_ids,E_layer,95_70,48,407,0.08845208845208845
ficus,27,shuffled_ids,E_layer,90_60,90,794,0.1297229219143577
ficus,27,shuffled_ids,E_shape_ridge,95_70,272,686,0.0
ficus,27,shuffled_ids,E_shape_ridge,90_60,489,1302,0.0
ficus,27,shuffled_ids,E_shape_valley,95_70,461,2120,0.1721698113207547
ficus,27,shuffled_ids,E_shape_valley,90_60,717,3647,0.18453523443926514
ficus,27,tau90_32,E_occ,95_70,358,4924,0.3643379366368806
ficus,27,tau90_32,E_occ,90_60,530,8477,0.5428807361094727
ficus,27,tau90_32,E_layer,95_70,32,176,0.0
ficus,27,tau90_32,E_layer,90_60,49,339,0.0
ficus,27,tau90_32,E_shape_ridge,95_70,295,4727,0.4960863126718849
ficus,27,tau90_32,E_shape_ridge,90_60,393,7681,0.5335242806926181
ficus,27,tau90_32,E_shape_valley,95_70,181,9978,0.7941471236720786
ficus,27,tau90_32,E_shape_valley,90_60,251,14535,0.8189886480908153
ficus,27,tau90_64,E_occ,95_70,281,6464,0.6019492574257426
ficus,27,tau90_64,E_occ,90_60,373,11181,0.750737858867722
ficus,27,tau90_64,E_layer,95_70,52,503,0.23061630218687873
ficus,27,tau90_64,E_layer,90_60,96,977,0.2671443193449335
ficus,27,tau90_64,E_shape_ridge,95_70,284,5440,0.4672794117647059
ficus,27,tau90_64,E_shape_ridge,90_60,413,9090,0.5523652365236523
ficus,27,tau90_64,E_shape_valley,95_70,103,11250,0.8194666666666667
ficus,27,tau90_64,E_shape_valley,90_60,140,16754,0.8698221320281724
ficus,27,tau95_128,E_occ,95_70,266,7529,0.6473635276929207
ficus,27,tau95_128,E_occ,90_60,317,12320,0.7573051948051948
ficus,27,tau95_128,E_layer,95_70,54,712,0.2893258426966292
ficus,27,tau95_128,E_layer,90_60,102,1264,0.28560126582278483
ficus,27,tau95_128,E_shape_ridge,95_70,288,5565,0.4296495956873315
ficus,27,tau95_128,E_shape_ridge,90_60,429,9341,0.4966277700460336
ficus,27,tau95_128,E_shape_valley,95_70,102,11258,0.7988985610232724
ficus,27,tau95_128,E_shape_valley,90_60,136,16513,0.8404893114515836
ficus,27,tau95_32,E_occ,95_70,363,5015,0.37387836490528414
ficus,27,tau95_32,E_occ,90_60,545,8760,0.5341324200913242
ficus,27,tau95_32,E_layer,95_70,33,199,0.0
ficus,27,tau95_32,E_layer,90_60,52,356,0.0
ficus,27,tau95_32,E_shape_ridge,95_70,290,4754,0.4945309213294068
ficus,27,tau95_32,E_shape_ridge,90_60,393,7733,0.5361437993016941
ficus,27,tau95_32,E_shape_valley,95_70,180,10120,0.8055335968379447
ficus,27,tau95_32,E_shape_valley,90_60,258,14753,0.8146817596421067
ficus,27,tau95_64,E_occ,95_70,269,6750,0.6616296296296297
ficus,27,tau95_64,E_occ,90_60,350,11358,0.7608733932030287
ficus,27,tau95_64,E_layer,95_70,59,611,0.2078559738134206
ficus,27,tau95_64,E_layer,90_60,100,1060,0.27358490566037735
ficus,27,tau95_64,E_shape_ridge,95_70,296,5457,0.4460326186549386
ficus,27,tau95_64,E_shape_ridge,90_60,421,9176,0.5202702702702703
ficus,27,tau95_64,E_shape_valley,95_70,111,11784,0.8219619823489477
ficus,27,tau95_64,E_shape_valley,90_60,133,16904,0.8520468528159015
ficus,27,uniform,E_occ,95_70,333,6345,0.4884160756501182
ficus,27,uniform,E_occ,90_60,386,10725,0.7168298368298368
ficus,27,uniform,E_layer,95_70,61,850,0.2788235294117647
ficus,27,uniform,E_layer,90_60,106,1609,0.3729024238657551
ficus,27,uniform,E_shape_ridge,95_70,307,5516,0.3052936910804931
ficus,27,uniform,E_shape_ridge,90_60,420,9328,0.5100771869639794
ficus,27,uniform,E_shape_valley,95_70,99,10571,0.7848831709393624
ficus,27,uniform,E_shape_valley,90_60,150,16811,0.8175599309975611
ficus,53,density,E_occ,95_70,48,5667,0.702841009352391
ficus,53,density,E_occ,90_60,70,8473,0.726071049215154
ficus,53,density,E_layer,95_70,48,5667,0.702841009352391
ficus,53,density,E_layer,90_60,70,8473,0.726071049215154
ficus,53,density,E_shape_ridge,95_70,48,5667,0.702841009352391
ficus,53,density,E_shape_ridge,90_60,70,8473,0.726071049215154
ficus,53,density,E_shape_valley,95_70,48,5667,0.702841009352391
ficus,53,density,E_shape_valley,90_60,70,8473,0.726071049215154
ficus,53,expected_depth,E_occ,95_70,261,4390,0.35353075170842824
ficus,53,expected_depth,E_occ,90_60,285,7808,0.5495645491803278
ficus,53,expected_depth,E_layer,95_70,261,4390,0.35353075170842824
ficus,53,expected_depth,E_layer,90_60,285,7808,0.5495645491803278
ficus,53,expected_depth,E_shape_ridge,95_70,261,4390,0.35353075170842824
ficus,53,expected_depth,E_shape_ridge,90_60,285,7808,0.5495645491803278
ficus,53,expected_depth,E_shape_valley,95_70,261,4390,0.35353075170842824
ficus,53,expected_depth,E_shape_valley,90_60,285,7808,0.5495645491803278
ficus,53,front_depth,E_occ,95_70,196,11007,0.7363495957118198
ficus,53,front_depth,E_occ,90_60,194,18116,0.8384853168469861
ficus,53,front_depth,E_layer,95_70,196,11007,0.7363495957118198
ficus,53,front_depth,E_layer,90_60,194,18116,0.8384853168469861
ficus,53,front_depth,E_shape_ridge,95_70,196,11007,0.7363495957118198
ficus,53,front_depth,E_shape_ridge,90_60,194,18116,0.8384853168469861
ficus,53,front_depth,E_shape_valley,95_70,196,11007,0.7363495957118198
ficus,53,front_depth,E_shape_valley,90_60,194,18116,0.8384853168469861
ficus,53,full,E_occ,95_70,255,6519,0.5703328731400522
ficus,53,full,E_occ,90_60,315,11863,0.7143218410182922
ficus,53,full,E_layer,95_70,56,906,0.4359823399558499
ficus,53,full,E_layer,90_60,80,1596,0.5175438596491229
ficus,53,full,E_shape_ridge,95_70,106,3042,0.5249835634451019
ficus,53,full,E_shape_ridge,90_60,184,5208,0.5251536098310292
ficus,53,full,E_shape_valley,95_70,61,10463,0.8775685749784956
ficus,53,full,E_shape_valley,90_60,71,14534,0.8656254300261456
ficus,53,k16,E_occ,95_70,245,1062,0.0
ficus,53,k16,E_occ,90_60,440,1958,0.04851889683350358
ficus,53,k16,E_layer,95_70,9,18,0.0
ficus,53,k16,E_layer,90_60,18,47,0.0
ficus,53,k16,E_shape_ridge,95_70,96,740,0.06756756756756757
ficus,53,k16,E_shape_ridge,90_60,168,1152,0.1076388888888889
ficus,53,k16,E_shape_valley,95_70,121,2843,0.5103763629968343
ficus,53,k16,E_shape_valley,90_60,204,4588,0.496512641673932
ficus,53,k4,E_occ,95_70,11,20,0.0
ficus,53,k4,E_occ,90_60,21,34,0.0
ficus,53,k4,E_layer,95_70,0,0,0.0
ficus,53,k4,E_layer,90_60,0,0,0.0
ficus,53,k4,E_shape_ridge,95_70,9,24,0.0
ficus,53,k4,E_shape_ridge,90_60,14,52,0.0
ficus,53,k4,E_shape_valley,95_70,17,66,0.0
ficus,53,k4,E_shape_valley,90_60,28,93,0.0
ficus,53,k8,E_occ,95_70,73,164,0.0
ficus,53,k8,E_occ,90_60,141,331,0.0
ficus,53,k8,E_layer,95_70,1,1,0.0
ficus,53,k8,E_layer,90_60,1,1,0.0
ficus,53,k8,E_shape_ridge,95_70,44,168,0.0
ficus,53,k8,E_shape_ridge,90_60,75,284,0.0
ficus,53,k8,E_shape_valley,95_70,68,539,0.0
ficus,53,k8,E_shape_valley,90_60,127,993,0.05337361530715005
ficus,53,median_depth,E_occ,95_70,194,9597,0.7504428467229343
ficus,53,median_depth,E_occ,90_60,214,14558,0.8001785959609836
ficus,53,median_depth,E_layer,95_70,194,9597,0.7504428467229343
ficus,53,median_depth,E_layer,90_60,214,14558,0.8001785959609836
ficus,53,median_depth,E_shape_ridge,95_70,194,9597,0.7504428467229343
ficus,53,median_depth,E_shape_ridge,90_60,214,14558,0.8001785959609836
ficus,53,median_depth,E_shape_valley,95_70,194,9597,0.7504428467229343
ficus,53,median_depth,E_shape_valley,90_60,214,14558,0.8001785959609836
ficus,53,no_ids,E_occ,95_70,338,4086,0.2173274596182085
ficus,53,no_ids,E_occ,90_60,390,7710,0.4683527885862516
ficus,53,no_ids,E_layer,95_70,56,906,0.4359823399558499
ficus,53,no_ids,E_layer,90_60,80,1596,0.5175438596491229
ficus,53,no_ids,E_shape_ridge,95_70,122,3036,0.5131752305665349
ficus,53,no_ids,E_shape_ridge,90_60,190,4963,0.5839210155148096
ficus,53,no_ids,E_shape_valley,95_70,58,10613,0.8580985583718082
ficus,53,no_ids,E_shape_valley,90_60,71,14569,0.8776854966023749
ficus,53,rgb_canny,E_occ,95_70,1097,9709,0.3872695437223195
ficus,53,rgb_canny,E_occ,90_60,1097,9709,0.3872695437223195
ficus,53,rgb_canny,E_layer,95_70,1097,9709,0.3872695437223195
ficus,53,rgb_canny,E_layer,90_60,1097,9709,0.3872695437223195
ficus,53,rgb_canny,E_shape_ridge,95_70,1097,9709,0.3872695437223195
ficus,53,rgb_canny,E_shape_ridge,90_60,1097,9709,0.3872695437223195
ficus,53,rgb_canny,E_shape_valley,95_70,1097,9709,0.3872695437223195
ficus,53,rgb_canny,E_shape_valley,90_60,1097,9709,0.3872695437223195
ficus,53,shuffled_depths,E_occ,95_70,685,5461,0.2327412561801868
ficus,53,shuffled_depths,E_occ,90_60,926,9603,0.399146100177028
ficus,53,shuffled_depths,E_layer,95_70,172,212,0.0
ficus,53,shuffled_depths,E_layer,90_60,299,388,0.0
ficus,53,shuffled_depths,E_shape_ridge,95_70,1262,3504,0.0
ficus,53,shuffled_depths,E_shape_ridge,90_60,1903,6634,0.06346095869761834
ficus,53,shuffled_depths,E_shape_valley,95_70,801,7713,0.4974718008556982
ficus,53,shuffled_depths,E_shape_valley,90_60,1127,11769,0.6208683830401903
ficus,53,shuffled_ids,E_occ,95_70,339,3303,0.11777172267635483
ficus,53,shuffled_ids,E_occ,90_60,438,6050,0.2190082644628099
ficus,53,shuffled_ids,E_layer,95_70,45,712,0.3553370786516854
ficus,53,shuffled_ids,E_layer,90_60,81,1357,0.45541635961680177
ficus,53,shuffled_ids,E_shape_ridge,95_70,130,326,0.0
ficus,53,shuffled_ids,E_shape_ridge,90_60,253,621,0.0
ficus,53,shuffled_ids,E_shape_valley,95_70,309,1471,0.15431679129843645
ficus,53,shuffled_ids,E_shape_valley,90_60,517,2432,0.18503289473684212
ficus,53,tau90_32,E_occ,95_70,320,4134,0.38243831640058057
ficus,53,tau90_32,E_occ,90_60,454,7381,0.5442351984825904
ficus,53,tau90_32,E_layer,95_70,45,318,0.0
ficus,53,tau90_32,E_layer,90_60,95,581,0.0
ficus,53,tau90_32,E_shape_ridge,95_70,123,2295,0.39215686274509803
ficus,53,tau90_32,E_shape_ridge,90_60,196,3709,0.4173631706659477
ficus,53,tau90_32,E_shape_valley,95_70,118,8052,0.8111028315946349
ficus,53,tau90_32,E_shape_valley,90_60,150,12341,0.8783729033303622
ficus,53,tau90_64,E_occ,95_70,279,6073,0.5218178824304298
ficus,53,tau90_64,E_occ,90_60,339,10971,0.6833470057424118
ficus,53,tau90_64,E_layer,95_70,51,808,0.3118811881188119
ficus,53,tau90_64,E_layer,90_60,98,1348,0.2959940652818991
ficus,53,tau90_64,E_shape_ridge,95_70,109,3024,0.5492724867724867
ficus,53,tau90_64,E_shape_ridge,90_60,179,5112,0.5424491392801252
ficus,53,tau90_64,E_shape_valley,95_70,68,10285,0.8763247447739426
ficus,53,tau90_64,E_shape_valley,90_60,73,14462,0.9126676808186973
ficus,53,tau95_128,E_occ,95_70,238,7073,0.5949384985154814
ficus,53,tau95_128,E_occ,90_60,297,12385,0.7169156237383932
ficus,53,tau95_128,E_layer,95_70,50,1104,0.6105072463768116
ficus,53,tau95_128,E_layer,90_60,79,1752,0.5422374429223744
ficus,53,tau95_128,E_shape_ridge,95_70,107,3079,0.5073075673920104
ficus,53,tau95_128,E_shape_ridge,90_60,198,5309,0.5424750423808626
ficus,53,tau95_128,E_shape_valley,95_70,64,10535,0.8366397721879449
ficus,53,tau95_128,E_shape_valley,90_60,77,14630,0.8791524265208476
ficus,53,tau95_32,E_occ,95_70,316,4255,0.408930669800235
ficus,53,tau95_32,E_occ,90_60,453,7510,0.551797603195739
ficus,53,tau95_32,E_layer,95_70,47,322,0.0
ficus,53,tau95_32,E_layer,90_60,96,594,0.0
ficus,53,tau95_32,E_shape_ridge,95_70,121,2304,0.4110243055555556
ficus,53,tau95_32,E_shape_ridge,90_60,195,3714,0.42945611200861605
ficus,53,tau95_32,E_shape_valley,95_70,113,8107,0.810410756136672
ficus,53,tau95_32,E_shape_valley,90_60,152,12498,0.8768602976476236
ficus,53,tau95_64,E_occ,95_70,263,6247,0.534496558348007
ficus,53,tau95_64,E_occ,90_60,319,11305,0.6929677134011499
ficus,53,tau95_64,E_layer,95_70,50,843,0.3760379596678529
ficus,53,tau95_64,E_layer,90_60,99,1448,0.2879834254143646
ficus,53,tau95_64,E_shape_ridge,95_70,111,3001,0.5308230589803399
ficus,53,tau95_64,E_shape_ridge,90_60,185,5106,0.5278104191147669
ficus,53,tau95_64,E_shape_valley,95_70,70,10429,0.8811966631508295
ficus,53,tau95_64,E_shape_valley,90_60,78,14556,0.9010030228084639
ficus,53,uniform,E_occ,95_70,299,5994,0.5131798465131798
ficus,53,uniform,E_occ,90_60,364,10364,0.6873793901968352
ficus,53,uniform,E_layer,95_70,41,1243,0.6468222043443282
ficus,53,uniform,E_layer,90_60,65,1924,0.6382536382536382
ficus,53,uniform,E_shape_ridge,95_70,108,3357,0.5886207923741436
ficus,53,uniform,E_shape_ridge,90_60,185,5747,0.5987471724377936
ficus,53,uniform,E_shape_valley,95_70,66,10647,0.8244575936883629
ficus,53,uniform,E_shape_valley,90_60,76,14548,0.8603244432224361
ficus,79,density,E_occ,95_70,81,7359,0.6080989264845768
ficus,79,density,E_occ,90_60,95,11408,0.7359747545582047
ficus,79,density,E_layer,95_70,81,7359,0.6080989264845768
ficus,79,density,E_layer,90_60,95,11408,0.7359747545582047
ficus,79,density,E_shape_ridge,95_70,81,7359,0.6080989264845768
ficus,79,density,E_shape_ridge,90_60,95,11408,0.7359747545582047
ficus,79,density,E_shape_valley,95_70,81,7359,0.6080989264845768
ficus,79,density,E_shape_valley,90_60,95,11408,0.7359747545582047
ficus,79,expected_depth,E_occ,95_70,304,9763,0.5348765748233125
ficus,79,expected_depth,E_occ,90_60,348,16628,0.7516237671397642
ficus,79,expected_depth,E_layer,95_70,304,9763,0.5348765748233125
ficus,79,expected_depth,E_layer,90_60,348,16628,0.7516237671397642
ficus,79,expected_depth,E_shape_ridge,95_70,304,9763,0.5348765748233125
ficus,79,expected_depth,E_shape_ridge,90_60,348,16628,0.7516237671397642
ficus,79,expected_depth,E_shape_valley,95_70,304,9763,0.5348765748233125
ficus,79,expected_depth,E_shape_valley,90_60,348,16628,0.7516237671397642
ficus,79,front_depth,E_occ,95_70,260,11491,0.6277086415455574
ficus,79,front_depth,E_occ,90_60,268,18496,0.8307742214532872
ficus,79,front_depth,E_layer,95_70,260,11491,0.6277086415455574
ficus,79,front_depth,E_layer,90_60,268,18496,0.8307742214532872
ficus,79,front_depth,E_shape_ridge,95_70,260,11491,0.6277086415455574
ficus,79,front_depth,E_shape_ridge,90_60,268,18496,0.8307742214532872
ficus,79,front_depth,E_shape_valley,95_70,260,11491,0.6277086415455574
ficus,79,front_depth,E_shape_valley,90_60,268,18496,0.8307742214532872
ficus,79,full,E_occ,95_70,272,6708,0.6474358974358975
ficus,79,full,E_occ,90_60,365,11835,0.7555555555555555
ficus,79,full,E_layer,95_70,63,656,0.06097560975609756
ficus,79,full,E_layer,90_60,106,909,0.10121012101210121
ficus,79,full,E_shape_ridge,95_70,310,6137,0.4440280267231546
ficus,79,full,E_shape_ridge,90_60,451,9443,0.5072540506195065
ficus,79,full,E_shape_valley,95_70,76,9306,0.8524607779926929
ficus,79,full,E_shape_valley,90_60,129,14648,0.8537001638448936
ficus,79,k16,E_occ,95_70,339,1252,0.08146964856230032
ficus,79,k16,E_occ,90_60,609,2390,0.06694560669456066
ficus,79,k16,E_layer,95_70,4,4,0.0
ficus,79,k16,E_layer,90_60,7,11,0.0
ficus,79,k16,E_shape_ridge,95_70,144,1436,0.15250696378830084
ficus,79,k16,E_shape_ridge,90_60,253,2713,0.18761518614080352
ficus,79,k16,E_shape_valley,95_70,168,2776,0.4538904899135447
ficus,79,k16,E_shape_valley,90_60,288,4670,0.45310492505353317
ficus,79,k4,E_occ,95_70,10,16,0.0
ficus,79,k4,E_occ,90_60,20,31,0.0
ficus,79,k4,E_layer,95_70,0,0,0.0
ficus,79,k4,E_layer,90_60,0,0,0.0
